574,2018/10/26 11:39:59.1,88,14,1,
575,2018/10/26 11:39:59.2,88,13,1,No data
576,2018/10/26 11:39:59.4,89,12,1,
577,2018/10/26 11:39:59.5,90,8,1,
578,2018/10/26 11:39:59.6,89,4,1,
579,2018/10/26 11:39:59.7,88,4,1,
580,2018/10/26 11:39:59.8,88,3,1,No data
581,2018/10/26 11:39:59.9,89,1,1,
582,2018/10/26 11:40:00.0,90,2,1,
583,2018/10/26 11:40:00.1,89,3,1,
584,2018/10/26 11:40:00.2,88,8,1,
585,2018/10/26 11:40:00.3,87,10,1,No data
586,2018/10/26 11:40:00.4,89,12,1,
587,2018/10/26 11:40:00.5,90,10,1,
588,2018/10/26 11:40:00.6,89,7,1,
589,2018/10/26 11:40:00.7,88,4,1,
590,2018/10/26 11:40:00.8,88,4,1,No data
591,2018/10/26 11:40:00.9,88,3,1,
592,2018/10/26 11:40:01.0,90,4,1,
593,2018/10/26 11:40:01.1,89,4,1,
594,2018/10/26 11:40:01.2,89,7,1,
595,2018/10/26 11:40:01.3,89,9,1,No data
596,2018/10/26 11:40:01.4,90,8,1,
597,2018/10/26 11:40:01.5,90,6,1,
598,2018/10/26 11:40:01.6,89,6,1,
599,2018/10/26 11:40:01.7,88,8,1,
600,2018/10/26 11:40:01.8,88,12,1,No data
601,2018/10/26 11:40:01.9,90,9,1,
602,2018/10/26 11:40:02.0,91,8,1,
603,2018/10/26 11:40:02.1,90,9,1,
604,2018/10/26 11:40:02.2,89,12,1,
605,2018/10/26 11:40:02.3,88,12,1,No data
